519,1204
520,9794
521,484
522,8067
523,394
524,8982
525,5450
526,1147
527,6603
528,8158
529,1753
530,6021
531,2405
532,1556
533,8225
534,7834
535,7600
536,6102
537,9477
538,578
539,3827
540,7548
541,7005
542,8609
543,100
544,3068
545,369
546,4624
547,1333
548,8816
549,7358
550,2848
551,1512
552,3949
553,430
554,1287
555,1894
556,9442
557,6358
558,658
559,3583
560,1840
561,3819
562,3950
563,9314
564,5963
565,3453
566,9038
567,9473
568,6793
569,8046
570,8909
571,6831
572,4373
573,2446
574,1421
575,1106
576,971
577,4859
578,1714
579,4663
580,6042
581,904
582,5043
583,6509
584,4903
585,1835
586,2374
587,8609
588,4707
589,9008
590,1476
591,9983
592,4632
593,3705
594,8741
595,6425
596,7943
597,4558
598,4492
599,4080
600,6139
601,5651
602,7189
603,413
604,3949
605,5606
606,6084
607,6405
608,2399
609,9902
610,9812
611,7081
612,7321
613,4157
614,6290
615,4886
616,5382
617,852
618,6188
619,3114
620,2178
621,9002
622,1339
623,1933
624,6517
625,411
626,3983
627,8057
628,680
629,7976
630,7322
631,8121
632,3399
633,3632
634,8197
635,6282
636,4398
637,1560
638,1212
639,8065
640,1165
641,3622
642,1092
643,8554
644,3492
645,8126
646,6769
647,235
648,9989
649,6581
650,8271
651,7235
652,6752
653,4832
654,756
655,7736
656,5986
657,2850
658,7732
659,8992
660,8764
661,3806
662,6700
663,2605
664,9654
665,6450
666,2417
667,4733
668,8554
669,9379
670,9479
671,5362
672,7926
673,4636
674,4727
675,44
676,5429
677,6250
678,3086
679,1554
680,1919
681,5498
682,473
683,9800
684,5191
685,8004
686,9853
687,6887
688,949
689,6146
690,5260
691,6454
692,7309
693,9567
694,9572
695,7619
696,1735
697,7418
698,4097
699,7155
700,9476
701,7519
702,6795
703,9191
704,8037
705,9683
706,6962
707,9547
708,897
709,4286
710,3701
711,5569
712,6617
713,7263
714,3273
715,4739
716,7229
717,6690
718,451
719,9674
720,5069
721,3909
722,2512
723,2236
724,5514
725,5493
726,4519
727,9279
728,6488
729,1157
730,2450
731,2390
732,4005
733,9015
734,7512
735,5264
736,7771
737,3758
738,6174
739,8816
740,6645
741,8141
742,8682
743,6112
744,5565
745,548
746,8389
747,8505
748,5175
749,3670
750,510
751,1376
752,684
753,4311
754,2118
755,7023
756,4088
757,967
758,3887
759,7153
760,1084
761,3162
762,2134
763,1937
764,3245
765,5600
766,6587
767,5382
768,7039
769,9
770,3604
771,6606
772,8298
773,293
774,6378
775,6733
776,6453
777,6967
778,8060
779,9155
780,3423
781,1712
782,4412
783,4061
784,2413
785,7749
786,4168
787,2236
788,4892
789,4285
790,3019
791,5846
792,3869
793,1889
794,1823
795,5174
796,838
797,3496
798,1581
799,4803
800,440
801,4090
802,8248
803,2596
804,6444
805,3699
806,9329
807,6110
808,5868
809,7466
810,4072
811,8738
812,9961
813,9082
814,7817
815,7545
816,7240
817,8047
818,299
819,594
820,7491
821,7319
822,6321
823,4426
824,2684
825,3921
826,5500
827,8529
828,6733
829,8599
830,5517
831,7974
832,4489
833,8564
834,4902
835,1174
836,33
837,2619
838,3601
839,1476
840,1991
841,1814
842,6786
843,8082
844,2565
845,1332
846,5121
847,4841
848,2231
849,2416
850,2532
851,5897
852,4384
853,3751
854,1387
855,552
856,4731
857,3843
858,3205
859,4798
860,6810
861,9675
862,9530
863,7296
864,6893
865,3516
866,8670
867,6612
868,8692
869,812
870,6991
871,8446
872,4605
873,1526
874,5688
875,5069
876,2807
877,7044
878,612
879,8425
880,7458
881,3885
882,6533
883,459
884,4391
885,9903
886,6023
887,3472
888,9621
889,5966
890,2566
891,2382
892,7185
893,4355
894,5335
895,3905
896,2301
897,5997
898,7489
899,8143
900,4002
901,4281
902,926
903,9240
904,5699
905,5925
906,6795
907,4421
908,3598
909,9767
910,2155
911,9661
912,3808
913,6044
914,593
915,2555
916,4951
917,7788
918,8841
919,9189
920,6586
921,4737
922,373
923,2224
924,6808
925,7910
926,1478
927,5797
928,2558
929,2180
930,2433
931,314
932,3262
933,2360
934,5631
935,9061
936,5477
937,8264
938,5634
939,4955
940,2679
941,3443
942,9522
943,6930
944,2335
945,5076
946,2102
947,4699
948,9143
949,7470
950,1610
951,7541
952,6391
953,8935
954,5551
955,8215
956,1705
957,6438
958,5896
959,7318
960,9915
961,7591
962,1838
963,5479
964,525
965,8470
966,8608
967,4944
968,4612
969,1155
970,3644
971,3979
972,2475
973,5380
974,887
975,8399
976,4094
977,7457
978,5854
979,3299
980,2357
981,6665
982,5975
983,5307
984,454
985,4671
986,876
987,3437
988,5386
989,1323
990,4047
991,3231
992,5452
993,2118
994,7566
995,683
996,6940
997,1135
998,2945
999,9101
1000,3002
1001,3715
1002,2517
1003,828
1004,541
1005,2273
1006,1764
1007,4893
1008,2476
1009,6753
1010,5534
1011,2536
1012,9161
1013,3974
1014,408
1015,9368
1016,8735
1017,1616
1018,3627
1019,3900
1020,9032
1021,6796
1022,6192
1023,2139
1024,1106
1025,3659
1026,2000
1027,7347
1028,9548
1029,5424
1030,5661
1031,7637
1032,9962
1033,5725
1034,1076
1035,2602
1036,7019
1037,6679
1038,2809
1039,38
1040,1637
1041,2575
1042,7682
1043,8604
1044,8495
1045,8474
1046,2828
1047,7336
1048,7208
1049,1778
1050,3919
1051,6653
1052,8360
1053,5362
1054,5855
1055,3945
1056,7121
1057,2923
1058,5164
1059,1472
1060,4568
1061,6355
1062,5311
1063,9238
1064,927
1065,5855
1066,1392
1067,824
1068,9487
1069,6881
1070,4897
1071,9287
1072,315
1073,5915
1074,4708
1075,9036
1076,2310
1077,2120
1078,6734
1079,6078
1080,4187
1081,3424
1082,4018
1083,142
1084,810
1085,8404
1086,4175
1087,6371
1088,3522
1089,4649
1090,9339
1091,4829
1092,332
1093,2511
1094,8297
1095,9875
1096,182
1097,4184
1098,3835
1099,6515
1100,7476
1101,8052
1102,1642
1103,2148
1104,5216
1105,2966
1106,3648
1107,7940
1108,5671
1109,4815
1110,1716
1111,2346
1112,3676
1113,7996
1114,9976
1115,6128
1116,4338
1117,8203
1118,1513
1119,5729
1120,9199
1121,4377
1122,7072
1123,8627
1124,4051
1125,2750
1126,6822
1127,1206
1128,3789
1129,3570
1130,1415
1131,5778
1132,1779
1133,282
1134,3871
1135,6778
1136,3482
1137,1828
1138,2772
1139,144
1140,7476
1141,3846
1142,5578
1143,3499
1144,7353
1145,9538
1146,7279
1147,5865
1148,8910
1149,9961
1150,2509
1151,6355
1152,1366
1153,5884
1154,2541
1155,6448
1156,1836
1157,4272
1158,5685
1159,8710
1160,4575
1161,1284
1162,7707
1163,5936
1164,7621
1165,515
1166,8989
1167,6850
1168,1378
1169,6751
1170,3229
1171,7159
1172,776
1173,4017
1174,7820
1175,8612
1176,1144
1177,6788
1178,8337
1179,9279
1180,5400
1181,2817
1182,1345
1183,7587
1184,6138
1185,3252
1186,3930
1187,5800
1188,8400
1189,1948
1190,3492
1191,5956
1192,5551
1193,1973
1194,7447
1195,4548
1196,9467
1197,9978
1198,6273
1199,4590
1200,3061
1201,6111
1202,1349
1203,8232
1204,2834
1205,8059
1206,322
1207,2813
1208,6183
1209,8653
1210,7679
1211,3899
1212,4050
1213,4177
1214,4698
1215,7594
1216,461
1217,1193
1218,3133
1219,5831
1220,6661
1221,4319
1222,7442
1223,7120
1224,9680
1225,5257
1226,2225
1227,2262
1228,8817
1229,1248
1230,830
1231,1103
1232,4949
1233,8387
1234,9061
1235,8376
1236,5815
1237,9802
1238,7283
1239,5102
1240,8800
1241,3702
1242,1893
1243,6047
1244,325
1245,2072
1246,8187
1247,468
1248,9752
1249,1788
1250,59
1251,8040
1252,7830
1253,9724
1254,158
1255,5945
1256,7573
1257,3236
1258,34
1259,2317
1260,9475
1261,7048
1262,1204
1263,7966
1264,2981
1265,7822
1266,5777
1267,2754
1268,8526
1269,3829
1270,3507
1271,6514
1272,1028
1273,6539
1274,3906
1275,6460
1276,2669
1277,6395
1278,1081
1279,685
1280,6161
1281,1169
1282,4996
1283,7515
1284,7795
1285,4207
1286,368
1287,7501
1288,113
1289,5076
1290,1314
1291,7984
1292,628
1293,2845
1294,3984
1295,3504
1296,9628
1297,4793
1298,6069
1299,949
1300,4587
1301,5901
1302,7414
1303,5791
1304,4557
1305,9689
1306,8298
1307,5575
1308,7575
1309,3027
1310,2775
1311,7339
1312,1106
1313,7264
1314,1105
1315,6305
1316,2115
1317,8128
1318,5084
1319,1239
1320,8080
1321,3450
1322,1285
1323,8600
1324,7540
1325,7336
1326,1486
1327,8555
1328,4996
1329,4206
1330,8516
1331,2008
1332,6472
1333,3353
1334,1248
1335,96
1336,9934
1337,201
1338,5574
1339,564
1340,1398
1341,7132
1342,6363
1343,3216
1344,5609
1345,7880
1346,6362
1347,3460
1348,5212
1349,5224
1350,9855
1351,2990
1352,5911
1353,5596
1354,2895
1355,1413
1356,6553
1357,7036
1358,1828
1359,2510
1360,6867
1361,9361
1362,8012
1363,9395
1364,7031
1365,1367
1366,9355
1367,4972
1368,8220
1369,5623
1370,6027
1371,4569
1372,3785
1373,4939
1374,3390
1375,7485
1376,4774
1377,9517
1378,6294
1379,5453
1380,127
1381,3959
1382,8478
1383,7764
1384,3017
1385,5459
1386,6302
1387,684
1388,3334
1389,8969
1390,3545
1391,945
1392,3120
1393,9716
1394,2490
1395,2138
1396,8913
1397,3417
1398,3725
1399,9871
1400,6302
1401,8049
1402,2120
1403,5591
1404,6218
1405,7799
1406,3151
1407,2308
1408,238
1409,6141
1410,2820
1411,7039
1412,1509
1413,5761
1414,1674
1415,1003
1416,5512
1417,8778
1418,6580
1419,7231
1420,1964
1421,1129
1422,3517
1423,4703
1424,5437
1425,588
1426,6986
1427,4089
1428,8504
1429,1333
1430,2029
1431,5481
1432,4602
1433,4387
1434,4713
1435,4942
1436,5926
1437,8280
1438,2754
1439,4233
1440,3966
1441,3804
1442,3399
1443,8938
1444,3775
1445,1420
1446,40
1447,1163
1448,8413
1449,7175
1450,6529
1451,4927
1452,1622
1453,2555
1454,9652
1455,7521
1456,828
1457,474
1458,4020
1459,1741
1460,5485
1461,7449
1462,5737
1463,9635
1464,1101
1465,7109
1466,1825
1467,4700
1468,3051
1469,7895
1470,4342
1471,2301
1472,4232
1473,9633
1474,4167
1475,4841
1476,4590
1477,4122
1478,8067
1479,3196
1480,2062
1481,3400
1482,6038
1483,8349
1484,2093
1485,1177
1486,8019
1487,9201
1488,4668
1489,4309
1490,4092
1491,7728
1492,9537
1493,7726
1494,8993
1495,5941
1496,2430
1497,9481
1498,6461
1499,9008
1500,6450
1501,9928
1502,2293
1503,5703
1504,4388
1505,1583
1506,3515
1507,1421
1508,7087
1509,8069
1510,7174
1511,8591
1512,5264
1513,315
1514,9981
1515,4946
1516,2493
1517,5643
1518,7120
1519,1893
1520,6089
1521,3207
1522,7213
1523,907
1524,6194
1525,7421
1526,1061
1527,8732
1528,5094
1529,1963
1530,288
1531,9936
1532,9903
1533,8191
1534,3975
1535,8369
1536,4333
1537,2136
1538,1677
1539,1062
1540,3886
1541,8150
1542,2669
1543,6943
1544,939
1545,6114
1546,5621
1547,9898
1548,1022
1549,8792
1550,3534
1551,5877
1552,7733
1553,7265
1554,3230
1555,8819
1556,9041
1557,9026
1558,7930
1559,5766
1560,6279
1561,8532
1562,8622
1563,4196
1564,9213
1565,4907
1566,630
1567,432
1568,5352
1569,2691
1570,4745
1571,3234
1572,5261
1573,4661
1574,9453
1575,1646
1576,2654
1577,3141
1578,4981
1579,4611
1580,6032
1581,5356
1582,3698
1583,7407
1584,2718
1585,1697
1586,4127
1587,448
1588,8325
1589,1126
1590,1511
1591,7825
1592,8894
1593,9794
1594,9155
1595,1120
1596,9422
1597,6416
1598,4015
1599,6998
1600,3115
1601,5535
1602,4821
1603,2535
1604,9467
1605,9066
1606,3346
1607,6266
1608,5125
1609,4000
1610,57
1611,7469
1612,727
1613,351
1614,8
1615,1417
1616,203
1617,8464
1618,7236
1619,4372
1620,9317
1621,906
1622,6637
1623,2072
1624,6992
1625,8594
1626,2736
1627,2904
1628,7396
1629,9504
1630,1041
1631,4241
1632,1331
1633,9747
1634,1242
1635,6488
1636,369
1637,1231
1638,4184
1639,2364
1640,9486
1641,5476
1642,2568
1643,5193
1644,7795
1645,7056
1646,4254
1647,830
1648,6087
1649,1207
1650,2791
1651,4768
1652,4661
1653,1650
1654,764
1655,4206
1656,6196
1657,9693
1658,8089
1659,7953
1660,8656
1661,4496
1662,5982
1663,1622
1664,4719
1665,2880
1666,8623
1667,2943
1668,432
1669,8116
1670,8410
1671,9123
1672,5088
1673,4895
1674,8470
1675,4933
1676,2559
1677,608
1678,8585
1679,8191
1680,2591
1681,8307
1682,2344
1683,3352
1684,7687
1685,4711
1686,351
1687,5564
1688,1329
1689,3222
1690,5606
1691,6245
1692,9981
1693,1960
1694,299
1695,107
1696,9410
1697,2998
1698,5749
1699,2705
1700,9364
1701,9355
1702,4805
1703,2114
1704,1390
1705,7969
1706,3945
1707,7996
1708,9708
1709,2196
1710,1346
1711,7617
1712,4626
1713,628
1714,7067
1715,9245
1716,6407
1717,9574
1718,1406
1719,1290
1720,1120
1721,4144
1722,7673
1723,6600
1724,7235
1725,1573
1726,1069
1727,9412
1728,2615
1729,9136
1730,2267
1731,2270
1732,6261
1733,2340
1734,4231
1735,4175
1736,5325
1737,1543
1738,5574
1739,1068
1740,631
1741,6051
1742,1863
1743,9249
1744,1712
1745,6490
1746,9526
1747,872
1748,3631
1749,2405
1750,5184
1751,3815
1752,7742
1753,2582
1754,3086
1755,1883
1756,545
1757,3330
1758,3704
1759,8661
1760,6103
1761,2049
1762,4653
1763,6233
1764,4955
1765,926
1766,5110
1767,8486
1768,8587
1769,1086
1770,6809
1771,7901
1772,8067
1773,9317
1774,9630
1775,8294
1776,2336
1777,5630
1778,9730
1779,1135
1780,7115
1781,6424
1782,4724
1783,5521
1784,9236
1785,3484
1786,9833
1787,720
1788,1333
1789,7984
1790,3273
1791,9076
1792,9235
1793,5102
1794,1816
1795,2337
1796,3097
1797,2161
1798,3985
1799,8833
1800,5012
1801,1262
1802,7428
1803,5058
1804,871
1805,7807
1806,7475
1807,1866
1808,8213
1809,5460
1810,1884
1811,3951
1812,9584
1813,3181
1814,9708
1815,8143
1816,4764
1817,8078
1818,5410
1819,1378
1820,9060
1821,4115
1822,6407
1823,7785
1824,404
1825,3820
1826,9095
1827,1085
1828,1850
1829,1143
1830,7074
1831,7569
1832,7996
1833,2860
1834,4128
1835,6495
1836,8088
1837,1688
1838,834
1839,329
1840,3960
1841,3837
1842,4298
1843,5588
1844,8550
1845,7690
1846,120
1847,6743
1848,4351
1849,8067
1850,4391
1851,4476
1852,877
1853,7886
1854,5611
1855,684
1856,1
1857,9728
1858,983
1859,8850
1860,2528
1861,7370
1862,1534
1863,7502
1864,8916
1865,7255
1866,9188
1867,1289
1868,8970
1869,2938
1870,5044
1871,8127
1872,7416
1873,6725
1874,6369
1875,4360
1876,7734
1877,2887
1878,3990
1879,7149
1880,8810
1881,8859
1882,571
1883,6593
1884,4232
1885,5806
1886,513
1887,8333
1888,6511
1889,9596
1890,5307
1891,773
1892,6916
1893,8071
1894,2739
1895,3802
1896,6353
1897,3033
1898,7443
1899,6943
1900,8390
1901,1880
1902,5994
1903,1003
1904,8977
1905,9679
1906,5177
1907,8630
1908,6041
1909,5914
1910,1208
1911,1341
1912,2378
1913,9940
1914,7719
1915,2433
1916,2677
1917,6163
1918,7267
1919,6613
1920,9603
1921,1772
1922,1997
1923,1541
1924,5329
1925,2140
1926,8211
1927,3504
1928,3978
1929,8155
1930,5390
1931,7650
1932,1864
1933,1960
1934,1948
1935,4127
1936,7810
1937,9069
1938,266
1939,8746
1940,1521
1941,9377
1942,3385
1943,7122
1944,585
1945,7363
1946,4656
1947,700
1948,1417
1949,2673
1950,6450
1951,6394
1952,2528
1953,3469
1954,5238
1955,3465
1956,7014
1957,8650
1958,2784
1959,8398
1960,8164
1961,7920
1962,6236
1963,8750
1964,6810
1965,4341
1966,1024
1967,2706
1968,131
1969,7029
1970,9864
1971,4382
1972,5660
1973,3924
1974,4664
1975,2107
1976,7499
1977,235
1978,4156
1979,7230
1980,7865
1981,9456
1982,8808
1983,7449
1984,7759
1985,5936
1986,7697
1987,1793
1988,7968
1989,8999
1990,1351
1991,1919
1992,5327
1993,8570
1994,2471
1995,4625
1996,7997
1997,5835
1998,4646
1999,6342
2000,2903
2001,9137
2002,5468
2003,6478
2004,6631
2005,5748
2006,9876
2007,8146
2008,8300
2009,9115
2010,9419
2011,9079
2012,3622
2013,7883
2014,424
2015,9256
2016,9064
2017,5147
2018,6981
2019,8322
2020,2770
2021,4595
2022,360
2023,7182
2024,4803
2025,3771
2026,1379
2027,6529
2028,7837
2029,2463
2030,8479
2031,467
2032,1471
2033,9688
2034,5826
2035,9515
2036,3304
2037,7444
2038,7591
2039,4997
2040,120
2041,588
2042,9639
2043,3077
2044,8801
2045,9363
2046,7063
2047,111
2048,8710
2049,1562
2050,1222
2051,2681
2052,4120
2053,5785
2054,8202
2055,7334
2056,5818
2057,5851
2058,2831
2059,6435
2060,9076
2061,2587
2062,1700
2063,6321
2064,1653
2065,9618
2066,6456
2067,1911
2068,3094
2069,8411
2070,5256
2071,5378
2072,7656
2073,2093
2074,424
2075,3759
2076,1418
2077,165
2078,5863
2079,7281
2080,7749
2081,1385
2082,5847
2083,1873
2084,6569
2085,7108
2086,5147
2087,878
2088,3540
2089,1440
2090,2525
2091,2968
2092,9178
2093,8665
2094,478
2095,8603
2096,4658
2097,8584
2098,7230
2099,937
2100,3537
2101,9963
2102,7759
2103,3277
2104,9247
2105,6875
2106,9549
2107,6079
2108,1711
2109,1144
2110,6540
2111,4449
2112,9368
2113,1522
2114,6565
2115,2176
2116,856
2117,8467
2118,2363
2119,5241
2120,2580
2121,9595
2122,5053
2123,4198
2124,7632
2125,7286
2126,9932
2127,4905
2128,9835
2129,577
2130,5886
2131,6445
2132,3274
2133,1340
2134,3958
2135,8324
2136,5790
2137,4010
2138,2232
2139,9297
2140,5580
2141,7321
2142,1286
2143,3901
2144,4189
2145,6385
2146,5532
2147,193
2148,5986
2149,5686
2150,6444
2151,9826
2152,5844
2153,4440
2154,9794
2155,9065
2156,6880
2157,7448
2158,7269
2159,8499
2160,6966
2161,5990
2162,5955
2163,6347
2164,2250
2165,8854
2166,3007
2167,1010
2168,9406
2169,204
2170,8166
2171,6756
2172,710
2173,3058
2174,8422
2175,1146
2176,6641
2177,3303
2178,7990
2179,7012
2180,6353
2181,1859
2182,6700
2183,2836
2184,246
2185,281
2186,4354
2187,4520
2188,3045
2189,4588
2190,3359
2191,357
2192,1897
2193,7263
2194,6392
2195,3729
2196,1561
2197,1021
2198,7683
2199,1529
2200,4602
2201,7847
2202,2441
2203,1305
2204,9966
2205,457
2206,7086
2207,9644
2208,3207
2209,671
2210,8304
2211,8094
2212,6270
2213,6435
2214,4772
2215,8931
2216,7502
2217,1940
2218,6343
2219,3616
2220,9474
2221,1719
2222,66
2223,3512
2224,1935
2225,385
2226,1267
2227,402
2228,5188
2229,988
2230,2055
2231,2693
2232,7831
2233,8412
2234,8092
2235,9053
2236,1501
2237,6713
2238,8747
2239,1086
2240,1459
2241,5403
2242,2817
2243,2002
2244,9618
2245,337
2246,8997
2247,506
2248,4909
2249,6687
2250,1374
2251,9693
2252,6576
2253,4904
2254,3744
2255,626
2256,6082
2257,9548
2258,7772
2259,2021
2260,9067
2261,4838
2262,8054
2263,1651
2264,8646
2265,9891
2266,1544
2267,1561
2268,1980
2269,6667
2270,1903
2271,927
2272,2828
2273,4999
2274,1186
2275,6104
2276,4201
2277,899
2278,5428
2279,5539
2280,4545
2281,720
2282,5673
2283,337
2284,478
2285,8642
2286,6021
2287,2407
2288,3092
2289,5375
2290,1909
2291,7401
2292,8150
2293,459
2294,7966
2295,7586
2296,6727
2297,1683
2298,7337
2299,2961
2300,3342
2301,9034
2302,5835
2303,3023
2304,3836
2305,9019
2306,8758
2307,1182
2308,2139
2309,7584
2310,5915
2311,1441
2312,1854
2313,1052
2314,496
2315,6214
2316,5385
2317,6230
2318,1982
2319,3020
2320,3262
2321,2259
2322,1158
2323,5919
2324,4670
2325,5093
2326,3494
2327,5245
2328,1556
2329,1288
2330,761
2331,3161
2332,8047
2333,9909
2334,4731
2335,826
2336,9544
2337,6139
2338,1070
2339,6664
2340,1150
2341,2253
2342,5442
2343,4286
2344,4903
2345,9518
2346,7531
2347,4629
2348,2650
2349,2741
2350,5381
2351,7394
2352,3775
2353,7622
2354,8232
2355,6570
2356,972
2357,3790
2358,9384
2359,9258
2360,648
2361,9870
2362,8577
2363,2960
2364,5780
2365,9188
2366,4644
2367,1932
2368,9904
2369,7902
2370,5083
2371,6933
2372,4591
2373,618
2374,8053
2375,3464
2376,7717
2377,1294
2378,4034
2379,914
2380,8869
2381,1147
2382,3418
2383,8035
2384,9811
2385,7441
2386,8701
2387,3368
2388,8452
2389,8793
2390,1942
2391,4211
2392,5144
2393,291
2394,1761
2395,2097
2396,5053
2397,2378
2398,4241
2399,3141
2400,4770
2401,817
2402,4513
2403,7492
2404,4867
2405,2608
2406,3642
2407,9098
2408,8322
2409,6973
2410,1967
2411,9952
2412,8996
2413,1301
2414,287
2415,8137
2416,4459
2417,4343
2418,5442
2419,3362
2420,7318
2421,5165
2422,5781
2423,7559
2424,1634
2425,2789
2426,1704
2427,1587
2428,1864
2429,3832
2430,2952
2431,3755
2432,4580
2433,4191
2434,4784
2435,7167
2436,9749
2437,3880
2438,477
2439,5997
2440,2487
2441,4286
2442,2518
2443,8675
2444,8329
2445,2896
2446,14
2447,9534
2448,3072
2449,3683
2450,1833
2451,8770
2452,8405
2453,6064
2454,4708
2455,7322
2456,949
2457,6390
2458,4449
2459,7649
2460,3413
2461,9440
2462,7329
2463,5362
2464,9238
2465,6378
2466,316
2467,1074
2468,5224
2469,4784
2470,939
2471,7131
2472,8466
2473,3438
2474,1907
2475,4291
2476,9208
2477,6395
2478,1442
2479,7195
2480,6123
2481,464
2482,9355
2483,6748
2484,5777
2485,2670
2486,2167
2487,9711
2488,5980
2489,1929
2490,3139
2491,9491
2492,6799
2493,5548
2494,5816
2495,5740
2496,2476
2497,4545
2498,9352
2499,8721
2500,9386
2501,7058
2502,5165
2503,958
2504,7536
2505,1443
2506,6234
2507,3560
2508,11
2509,2677
2510,9229
2511,8497
2512,8545
2513,7065
2514,5498
2515,2303
2516,1363
2517,8767
2518,6082
2519,8806
2520,383
2521,2199
2522,8103
2523,87
2524,1337
2525,8471
2526,7665
2527,9279
2528,7713
2529,1935
2530,5504
2531,2483
2532,7249
2533,4513
2534,3531
2535,2566
2536,5607
2537,7558
